Product_Name,Product_ID,Year,Month,Day,Quantity_Demanded,Cost,Labour_wages,Energy_cost,Production_unit,Raw_materials,Destination,Distance_from_Pos
B,435207F,2018,12,2,1008,1719,,,,,GANDHINAGAR,48
B,435207F,2018,12,2,935,1719,,,,,SURAT,290
A,112054C,2018,12,3,902,693,,,,,AHMEDABAD,19
A,112054C,2018,12,3,973,693,,,,,VADODARA,159
A,112054C,2018,12,3,982,693,,,,,GANDHINAGAR,34
A,112054C,2018,12,3,1010,693,,,,,SURAT,240
B,435207F,2018,12,3,1040,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,3,1003,1719,,,,,VADODARA,142
B,435207F,2018,12,3,1039,1719,,,,,GANDHINAGAR,42
B,435207F,2018,12,3,1003,1719,,,,,SURAT,231
A,112054C,2018,12,4,912,693,,,,,AHMEDABAD,21
A,112054C,2018,12,4,1029,693,,,,,VADODARA,158
A,112054C,2018,12,4,908,693,,,,,GANDHINAGAR,34
A,112054C,2018,12,4,951,693,,,,,SURAT,236
B,435207F,2018,12,4,1000,1719,,,,,AHMEDABAD,21
B,435207F,2018,12,4,974,1719,,,,,VADODARA,114
B,435207F,2018,12,4,958,1719,,,,,GANDHINAGAR,36
B,435207F,2018,12,4,934,1719,,,,,SURAT,233
A,112054C,2018,12,5,1017,693,,,,,AHMEDABAD,18
A,112054C,2018,12,5,997,693,,,,,VADODARA,150
A,112054C,2018,12,5,935,693,,,,,GANDHINAGAR,52
A,112054C,2018,12,5,1040,693,,,,,SURAT,310
B,435207F,2018,12,5,952,1719,,,,,AHMEDABAD,15
B,435207F,2018,12,5,1027,1719,,,,,VADODARA,118
B,435207F,2018,12,5,954,1719,,,,,GANDHINAGAR,39
B,435207F,2018,12,5,951,1719,,,,,SURAT,215
A,112054C,2018,12,6,995,693,,,,,AHMEDABAD,15
A,112054C,2018,12,6,938,693,,,,,VADODARA,150
A,112054C,2018,12,6,1033,693,,,,,GANDHINAGAR,51
A,112054C,2018,12,6,977,693,,,,,SURAT,304
B,435207F,2018,12,6,1029,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,6,918,1719,,,,,VADODARA,126
B,435207F,2018,12,6,1042,1719,,,,,GANDHINAGAR,36
B,435207F,2018,12,6,1009,1719,,,,,SURAT,286
A,112054C,2018,12,7,979,693,,,,,AHMEDABAD,25
A,112054C,2018,12,7,1021,693,,,,,VADODARA,122
A,112054C,2018,12,7,959,693,,,,,GANDHINAGAR,38
A,112054C,2018,12,7,947,693,,,,,SURAT,253
B,435207F,2018,12,7,929,1719,,,,,AHMEDABAD,25
B,435207F,2018,12,7,995,1719,,,,,VADODARA,135
B,435207F,2018,12,7,928,1719,,,,,GANDHINAGAR,31
B,435207F,2018,12,7,913,1719,,,,,SURAT,219
A,112054C,2018,12,8,1048,693,,,,,AHMEDABAD,15
A,112054C,2018,12,8,927,693,,,,,VADODARA,152
A,112054C,2018,12,8,1036,693,,,,,GANDHINAGAR,48
A,112054C,2018,12,8,902,693,,,,,SURAT,229
B,435207F,2018,12,8,946,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,8,1015,1719,,,,,VADODARA,88
B,435207F,2018,12,8,935,1719,,,,,GANDHINAGAR,33
B,435207F,2018,12,8,1028,1719,,,,,SURAT,284
A,112054C,2018,12,9,1008,693,,,,,AHMEDABAD,25
A,112054C,2018,12,9,1030,693,,,,,VADODARA,85
A,112054C,2018,12,9,955,693,,,,,GANDHINAGAR,30
A,112054C,2018,12,9,1028,693,,,,,SURAT,221
B,435207F,2018,12,9,1046,1719,,,,,AHMEDABAD,20
B,435207F,2018,12,9,963,1719,,,,,VADODARA,145
B,435207F,2018,12,9,950,1719,,,,,GANDHINAGAR,37
B,435207F,2018,12,9,969,1719,,,,,SURAT,229
A,112054C,2018,12,10,969,693,,,,,AHMEDABAD,11
A,112054C,2018,12,10,927,693,,,,,VADODARA,156
A,112054C,2018,12,10,1013,693,,,,,GANDHINAGAR,25
A,112054C,2018,12,10,934,693,,,,,SURAT,283
B,435207F,2018,12,10,915,1719,,,,,AHMEDABAD,11
B,435207F,2018,12,10,969,1719,,,,,VADODARA,113
B,435207F,2018,12,10,1021,1719,,,,,GANDHINAGAR,38
B,435207F,2018,12,10,943,1719,,,,,SURAT,243
A,112054C,2018,12,11,907,693,,,,,AHMEDABAD,14
A,112054C,2018,12,11,1005,693,,,,,VADODARA,150
A,112054C,2018,12,11,981,693,,,,,GANDHINAGAR,28
A,112054C,2018,12,11,1028,693,,,,,SURAT,241
B,435207F,2018,12,11,953,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,11,986,1719,,,,,VADODARA,160
B,435207F,2018,12,11,945,1719,,,,,GANDHINAGAR,29
B,435207F,2018,12,11,1050,1719,,,,,SURAT,288
A,112054C,2018,12,12,1024,693,,,,,AHMEDABAD,13
A,112054C,2018,12,12,985,693,,,,,VADODARA,102
A,112054C,2018,12,12,915,693,,,,,GANDHINAGAR,50
A,112054C,2018,12,12,904,693,,,,,SURAT,254
B,435207F,2018,12,12,1015,1719,,,,,AHMEDABAD,16
B,435207F,2018,12,12,949,1719,,,,,VADODARA,134
B,435207F,2018,12,12,1015,1719,,,,,GANDHINAGAR,30
B,435207F,2018,12,12,908,1719,,,,,SURAT,247
A,112054C,2018,12,13,945,693,,,,,AHMEDABAD,10
A,112054C,2018,12,13,975,693,,,,,VADODARA,100
A,112054C,2018,12,13,940,693,,,,,GANDHINAGAR,46
A,112054C,2018,12,13,1025,693,,,,,SURAT,236
B,435207F,2018,12,13,944,1719,,,,,AHMEDABAD,25
B,435207F,2018,12,13,995,1719,,,,,VADODARA,103
B,435207F,2018,12,13,915,1719,,,,,GANDHINAGAR,53
B,435207F,2018,12,13,1021,1719,,,,,SURAT,254
A,112054C,2018,12,14,1033,693,,,,,AHMEDABAD,10
A,112054C,2018,12,14,925,693,,,,,VADODARA,104
A,112054C,2018,12,14,1020,693,,,,,GANDHINAGAR,45
A,112054C,2018,12,14,979,693,,,,,SURAT,310
B,435207F,2018,12,14,1009,1719,,,,,AHMEDABAD,25
B,435207F,2018,12,14,958,1719,,,,,VADODARA,147
B,435207F,2018,12,14,957,1719,,,,,GANDHINAGAR,30
B,435207F,2018,12,14,1039,1719,,,,,SURAT,282
A,112054C,2018,12,15,900,693,,,,,AHMEDABAD,20
A,112054C,2018,12,15,967,693,,,,,VADODARA,123
A,112054C,2018,12,15,1036,693,,,,,GANDHINAGAR,28
A,112054C,2018,12,15,937,693,,,,,SURAT,217
B,435207F,2018,12,15,906,1719,,,,,AHMEDABAD,17
B,435207F,2018,12,15,977,1719,,,,,VADODARA,91
B,435207F,2018,12,15,1017,1719,,,,,GANDHINAGAR,41
B,435207F,2018,12,15,907,1719,,,,,SURAT,267
A,112054C,2018,12,16,984,693,,,,,AHMEDABAD,18
A,112054C,2018,12,16,988,693,,,,,VADODARA,92
A,112054C,2018,12,16,991,693,,,,,GANDHINAGAR,44
A,112054C,2018,12,16,913,693,,,,,SURAT,254
B,435207F,2018,12,16,931,1719,,,,,AHMEDABAD,11
B,435207F,2018,12,16,956,1719,,,,,VADODARA,140
B,435207F,2018,12,16,995,1719,,,,,GANDHINAGAR,34
B,435207F,2018,12,16,947,1719,,,,,SURAT,214
A,112054C,2018,12,17,926,693,,,,,AHMEDABAD,24
A,112054C,2018,12,17,1024,693,,,,,VADODARA,91
A,112054C,2018,12,17,930,693,,,,,GANDHINAGAR,34
A,112054C,2018,12,17,1023,693,,,,,SURAT,234
B,435207F,2018,12,17,991,1719,,,,,AHMEDABAD,11
B,435207F,2018,12,17,976,1719,,,,,VADODARA,156
B,435207F,2018,12,17,1034,1719,,,,,GANDHINAGAR,53
B,435207F,2018,12,17,1009,1719,,,,,SURAT,255
A,112054C,2018,12,18,1014,693,,,,,AHMEDABAD,12
A,112054C,2018,12,18,921,693,,,,,VADODARA,138
A,112054C,2018,12,18,1038,693,,,,,GANDHINAGAR,48
A,112054C,2018,12,18,940,693,,,,,SURAT,240
B,435207F,2018,12,18,1006,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,18,1033,1719,,,,,VADODARA,98
B,435207F,2018,12,18,988,1719,,,,,GANDHINAGAR,32
B,435207F,2018,12,18,1046,1719,,,,,SURAT,301
A,112054C,2018,12,19,1029,693,,,,,AHMEDABAD,23
A,112054C,2018,12,19,1023,693,,,,,VADODARA,151
A,112054C,2018,12,19,956,693,,,,,GANDHINAGAR,46
A,112054C,2018,12,19,901,693,,,,,SURAT,224
B,435207F,2018,12,19,954,1719,,,,,AHMEDABAD,14
B,435207F,2018,12,19,972,1719,,,,,VADODARA,148
B,435207F,2018,12,19,911,1719,,,,,GANDHINAGAR,27
B,435207F,2018,12,19,1020,1719,,,,,SURAT,286
A,112054C,2018,12,20,979,693,,,,,AHMEDABAD,14
A,112054C,2018,12,20,913,693,,,,,VADODARA,114
A,112054C,2018,12,20,1048,693,,,,,GANDHINAGAR,29
A,112054C,2018,12,20,1048,693,,,,,SURAT,239
B,435207F,2018,12,20,993,1719,,,,,AHMEDABAD,13
B,435207F,2018,12,20,900,1719,,,,,VADODARA,99
B,435207F,2018,12,20,1045,1719,,,,,GANDHINAGAR,46
B,435207F,2018,12,20,981,1719,,,,,SURAT,277
A,112054C,2018,12,21,977,693,,,,,AHMEDABAD,12
A,112054C,2018,12,21,907,693,,,,,VADODARA,143
A,112054C,2018,12,21,961,693,,,,,GANDHINAGAR,45
A,112054C,2018,12,21,925,693,,,,,SURAT,296
B,435207F,2018,12,21,982,1719,,,,,AHMEDABAD,24
B,435207F,2018,12,21,961,1719,,,,,VADODARA,124
B,435207F,2018,12,21,982,1719,,,,,GANDHINAGAR,51
B,435207F,2018,12,21,942,1719,,,,,SURAT,254
A,112054C,2018,12,22,1020,693,,,,,AHMEDABAD,23
A,112054C,2018,12,22,942,693,,,,,VADODARA,160
A,112054C,2018,12,22,992,693,,,,,GANDHINAGAR,39
A,112054C,2018,12,22,955,693,,,,,SURAT,218
B,435207F,2018,12,22,1033,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,22,958,1719,,,,,VADODARA,93
B,435207F,2018,12,22,1035,1719,,,,,GANDHINAGAR,29
B,435207F,2018,12,22,905,1719,,,,,SURAT,303
A,112054C,2018,12,23,960,693,,,,,AHMEDABAD,24
A,112054C,2018,12,23,909,693,,,,,VADODARA,122
A,112054C,2018,12,23,994,693,,,,,GANDHINAGAR,39
A,112054C,2018,12,23,995,693,,,,,SURAT,286
B,435207F,2018,12,23,949,1719,,,,,AHMEDABAD,19
B,435207F,2018,12,23,956,1719,,,,,VADODARA,151
B,435207F,2018,12,23,1046,1719,,,,,GANDHINAGAR,30
B,435207F,2018,12,23,936,1719,,,,,SURAT,248
A,112054C,2018,12,24,953,693,,,,,AHMEDABAD,20
A,112054C,2018,12,24,1026,693,,,,,VADODARA,104
A,112054C,2018,12,24,1002,693,,,,,GANDHINAGAR,41
A,112054C,2018,12,24,1027,693,,,,,SURAT,232
B,435207F,2018,12,24,1000,1719,,,,,AHMEDABAD,19
B,435207F,2018,12,24,915,1719,,,,,VADODARA,123
B,435207F,2018,12,24,1019,1719,,,,,GANDHINAGAR,34
B,435207F,2018,12,24,951,1719,,,,,SURAT,264
A,112054C,2018,12,25,981,693,,,,,AHMEDABAD,21
A,112054C,2018,12,25,977,693,,,,,VADODARA,94
A,112054C,2018,12,25,959,693,,,,,GANDHINAGAR,25
A,112054C,2018,12,25,1016,693,,,,,SURAT,274
B,435207F,2018,12,25,980,1719,,,,,AHMEDABAD,14
B,435207F,2018,12,25,975,1719,,,,,VADODARA,106
B,435207F,2018,12,25,913,1719,,,,,GANDHINAGAR,26
B,435207F,2018,12,25,925,1719,,,,,SURAT,210
A,112054C,2018,12,26,945,693,,,,,AHMEDABAD,14
A,112054C,2018,12,26,994,693,,,,,VADODARA,145
A,112054C,2018,12,26,911,693,,,,,GANDHINAGAR,31
A,112054C,2018,12,26,921,693,,,,,SURAT,295
B,435207F,2018,12,26,912,1719,,,,,AHMEDABAD,21
B,435207F,2018,12,26,1015,1719,,,,,VADODARA,88
B,435207F,2018,12,26,928,1719,,,,,GANDHINAGAR,35
B,435207F,2018,12,26,957,1719,,,,,SURAT,213
A,112054C,2018,12,27,993,693,,,,,AHMEDABAD,13
A,112054C,2018,12,27,951,693,,,,,VADODARA,93
A,112054C,2018,12,27,938,693,,,,,GANDHINAGAR,44
A,112054C,2018,12,27,935,693,,,,,SURAT,240
B,435207F,2018,12,27,1029,1719,,,,,AHMEDABAD,15
B,435207F,2018,12,27,998,1719,,,,,VADODARA,159
B,435207F,2018,12,27,1022,1719,,,,,GANDHINAGAR,40
B,435207F,2018,12,27,910,1719,,,,,SURAT,291
A,112054C,2018,12,28,983,693,,,,,AHMEDABAD,18
A,112054C,2018,12,28,1020,693,,,,,VADODARA,87
A,112054C,2018,12,28,1004,693,,,,,GANDHINAGAR,35
A,112054C,2018,12,28,1014,693,,,,,SURAT,213
B,435207F,2018,12,28,1033,1719,,,,,AHMEDABAD,23
B,435207F,2018,12,28,930,1719,,,,,VADODARA,111
B,435207F,2018,12,28,1042,1719,,,,,GANDHINAGAR,33
B,435207F,2018,12,28,1002,1719,,,,,SURAT,292
A,112054C,2018,12,29,915,693,,,,,AHMEDABAD,16
A,112054C,2018,12,29,932,693,,,,,VADODARA,109
A,112054C,2018,12,29,971,693,,,,,GANDHINAGAR,53
A,112054C,2018,12,29,930,693,,,,,SURAT,262
B,435207F,2018,12,29,929,1719,,,,,AHMEDABAD,12
B,435207F,2018,12,29,1046,1719,,,,,VADODARA,120
B,435207F,2018,12,29,915,1719,,,,,GANDHINAGAR,34
B,435207F,2018,12,29,958,1719,,,,,SURAT,247
A,112054C,2018,12,30,993,693,,,,,AHMEDABAD,12
A,112054C,2018,12,30,1048,693,,,,,VADODARA,117
A,112054C,2018,12,30,1038,693,,,,,GANDHINAGAR,26
A,112054C,2018,12,30,996,693,,,,,SURAT,248
B,435207F,2018,12,30,1018,1719,,,,,AHMEDABAD,16
B,435207F,2018,12,30,916,1719,,,,,VADODARA,103
B,435207F,2018,12,30,994,1719,,,,,GANDHINAGAR,32
B,435207F,2018,12,30,935,1719,,,,,SURAT,226
A,112054C,2018,12,31,1049,693,,,,,AHMEDABAD,25
A,112054C,2018,12,31,908,693,,,,,VADODARA,92
A,112054C,2018,12,31,974,693,,,,,GANDHINAGAR,37
A,112054C,2018,12,31,1011,693,,,,,SURAT,222
B,435207F,2018,12,31,904,1719,,,,,AHMEDABAD,13
B,435207F,2018,12,31,914,1719,,,,,VADODARA,127
B,435207F,2018,12,31,942,1719,,,,,GANDHINAGAR,41
B,435207F,2018,12,31,1022,1719,,,,,SURAT,215
